time,id,mood,arousal,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather,id_label
3/5/14,6,6.333333333,0.0,0.333333333,0.057349523459999975,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/6/14,6,7.2,-0.6,0.6,0.057349523459999975,0.0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/7/14,6,7.4,0.6,1.2,0.057349523459999975,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/8/14,6,7.0,0.0,1.0,0.057349523459999975,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/9/14,6,7.2,-1.0,1.2,0.057349523459999975,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/10/14,6,6.8,-1.0,0.6,0.057349523459999975,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/11/14,6,6.6,0.4,0.4,0.057349523459999975,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/12/14,6,7.0,0.6,1.0,0.057349523459999975,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.08
3/13/14,6,6.6,0.0,0.6,0.057349523459999975,825.9980004,0,11,169.21200000000005,287.188,0.0,0.0,0.0,0.0,208.855,200.951,0.0,0.0,13.062,0.0,AS14.08
3/14/14,6,7.4,-0.2,1.2,0.057349523459999975,3377.382001,0,11,592.7330000000002,382.769,0.0,0.0,0.0,0.0,42.258,861.507,1277.345,180.247,20.109,0.0,AS14.08
3/15/14,6,6.4,-0.6,0.6,0.057349523459999975,1200.812,0,3,68.456,382.204,77.59,0.0,0.0,17.086,71.725,581.688,0.0,0.0,0.0,0.0,AS14.08
3/16/14,6,7.0,-1.25,1.25,0.057349523459999975,2440.103,0,0,149.23,1753.4620000000002,0.0,0.0,0.0,0.0,56.275,469.405,0.0,0.0,11.119000000000002,0.0,AS14.08
3/17/14,6,5.4,0.0,0.2,0.005555556,1418.689,0,0,56.584,5763.016,0.0,0.0,0.0,0.0,68.395,6973.934,0.0,0.0,0.0,0.0,AS14.08
3/18/14,6,6.4,-0.2,0.6,0.028491362000000006,1318.17,0,0,5.92,716.8960000000002,142.79,0.0,0.0,0.0,47.137,403.437,0.0,0.0,0.0,0.0,AS14.08
3/19/14,6,7.0,-0.2,1.0,0.063017163,1827.459999,1,0,49.837,1011.71,26.471,0.0,0.0,0.0,64.362,655.237,0.0,0.0,18.196,0.0,AS14.08
3/20/14,6,6.4,-0.2,0.8,0.057523878,1096.549999,0,1,4862.8809999999985,279.44,0.0,0.0,0.0,0.0,48.01,669.326,0.0,0.0,0.0,0.0,AS14.08
3/21/14,6,6.6,-0.4,0.6,0.008942302,2857.925,0,4,215.864,2477.42,0.0,0.0,0.0,0.0,52.181,1085.183,0.0,0.0,48.316,0.0,AS14.08
3/22/14,6,6.4,-0.4,0.8,0.022231454,866.5940002999997,0,0,10.557,4329.022,0.0,0.0,0.0,0.0,43.157,452.757,89.93799999999997,0.0,16.075,0.0,AS14.08
3/23/14,6,7.2,-0.2,0.8,0.042184825,1374.581,2,0,86.199,372.317,0.0,0.0,0.0,0.0,4065.138,1612.935,323.241,0.0,82.45100000000002,0.0,AS14.08
3/24/14,6,6.8,-0.8,1.0,0.046307913,1967.993,0,0,14.427,194.055,0.0,0.0,0.0,0.0,52.023,1700.2120000000002,0.0,0.0,11.063,0.0,AS14.08
3/25/14,6,7.2,-0.6,1.0,0.016897662,726.283,0,1,73.604,1469.956,89.12,0.0,0.0,0.0,46.93600000000001,441.331,0.0,0.0,0.0,0.0,AS14.08
3/26/14,6,6.5,-0.25,0.5,0.08950139300000001,1818.451001,0,5,330.846,895.0110000000002,112.399,0.0,0.0,161.499,45.978,413.674,0.0,0.0,11.029000000000002,0.0,AS14.08
3/27/14,6,6.333333333,0.0,0.5,0.08701150099999999,2483.282,0,6,128.185,1976.788,0.0,0.0,0.0,0.0,56.987,2145.012,0.0,358.6740000000001,24.05,0.0,AS14.08
3/28/14,6,6.25,-0.25,0.5,0.016559762,1936.658,1,12,834.408,959.256,0.0,0.0,0.0,0.0,52.028,706.4010000000002,0.0,167.53400000000005,0.0,0.0,AS14.08
3/29/14,6,7.166666667,-0.166666667,1.0,0.024944121,1191.829001,0,2,46.795,536.168,64.889,0.0,0.0,0.0,61.195,445.501,0.0,0.0,0.0,0.0,AS14.08
3/30/14,6,6.8,0.0,0.6,0.078447078,779.8929989,0,0,9.926,218.915,0.0,0.0,0.0,0.0,43.082,506.555,0.0,0.0,0.0,0.0,AS14.08
3/31/14,6,7.6,0.0,1.2,0.07893465200000001,1670.5410000000004,0,0,3.048,1230.323,20.184,0.0,0.0,0.0,50.666,457.422,0.0,0.0,14.035,0.0,AS14.08
4/1/14,6,7.2,-1.0,1.0,0.062353855,2074.419001,0,0,28.205,1623.59,92.105,0.0,0.0,0.0,59.789,974.317,0.0,0.0,3.005,0.0,AS14.08
4/2/14,6,6.6,-0.4,0.8,0.008289547,696.8100007,0,0,33.864000000000004,1809.842,19.154,0.0,0.0,0.0,51.734,208.186,0.0,0.0,20.146,0.0,AS14.08
4/3/14,6,7.0,0.0,1.333333333,0.078767886,2837.617999,0,0,36.467,2364.911,0.0,0.0,0.0,0.0,107.158,758.8560000000001,0.0,0.0,50.577,0.0,AS14.08
4/4/14,6,7.5,0.25,1.25,0.031123973,1265.508001,2,0,168.297,863.472,0.0,0.0,0.0,0.0,34.475,1643.455,0.0,0.0,9.065,0.0,AS14.08
4/5/14,6,7.4,0.2,1.2,0.128414141,1735.448,0,0,8.64,951.811,76.908,0.0,0.0,0.0,46.662,633.521,0.0,0.0,17.057000000000002,0.0,AS14.08
4/6/14,6,7.6,0.0,1.25,0.007280235,1296.008,0,0,69.105,331.962,11.032,0.0,0.0,0.0,34.396,532.817,0.0,0.0,11.055,0.0,AS14.08
4/7/14,6,7.0,0.0,1.0,0.102473134,4442.0539979999985,1,6,365.502,2379.268,368.396,0.0,0.0,0.0,69.48,1248.486,0.0,7.028,0.0,0.0,AS14.08
4/8/14,6,6.5,-0.25,0.5,0.058148292,2564.487001,0,0,67.86399999999999,1572.274,93.167,0.0,0.0,0.0,56.654,1078.93,0.0,0.0,31.197,0.0,AS14.08
4/9/14,6,6.25,0.25,0.5,0.040366266,2404.4,0,0,112.664,1770.142,0.0,0.0,0.0,0.0,3613.761,1990.761,0.0,0.0,6.016,0.0,AS14.08
4/10/14,6,7.6,1.2,1.4,0.206573263,4360.755,0,0,90.306,3161.743,230.726,0.0,0.0,0.0,82.531,877.273,0.0,0.0,47.583,0.0,AS14.08
4/11/14,6,7.6,0.6,1.0,0.07413554900000001,1581.921001,1,0,51.944,452.7480000000001,32.147,0.0,0.0,0.0,48.11600000000001,990.321,0.0,0.0,3.01,0.0,AS14.08
4/12/14,6,7.0,0.0,0.8,0.025027439,767.0680001000002,0,0,0.0,1912.357,0.0,0.0,0.0,0.0,108.724,519.4630000000002,0.0,0.0,0.0,0.0,AS14.08
4/13/14,6,7.6,0.0,1.2,0.004827096,2078.96,0,0,8.147,658.403,221.563,0.0,0.0,0.0,119.435,2874.22,0.0,0.0,5.043,0.0,AS14.08
4/14/14,6,6.6,0.2,0.6,0.064903087,3426.076001,0,0,89.016,1931.73,81.273,0.0,0.0,45.24100000000001,122.035,1121.678,0.0,0.0,31.393,0.0,AS14.08
4/15/14,6,6.4,-0.8,0.6,0.034090909,3149.477999,0,0,313.846,2067.439,36.189,0.0,0.0,0.0,54.181,711.717,0.0,0.0,0.0,0.0,AS14.08
4/16/14,6,6.6,-0.6,0.8,0.068597356,1724.263,0,0,122.282,853.409,22.458,0.0,0.0,48.299,45.32899999999999,595.55,0.0,0.0,33.39,0.0,AS14.08
4/17/14,6,6.2,-1.0,0.8,0.097181567,3259.406999,0,0,111.431,1016.883,144.717,0.0,0.0,0.0,188.899,676.225,1114.867,0.0,3.0380000000000003,0.0,AS14.08
4/18/14,6,6.0,-0.4,0.6,0.049041986,936.6079996,0,0,8.937000000000003,178.033,0.0,0.0,0.0,0.0,67.792,678.915,0.0,0.0,0.0,0.0,AS14.08
4/19/14,6,7.8,1.4,1.2,0.039002894,2355.328999,0,0,324.362,840.206,88.565,0.0,0.0,0.0,46.933,1092.221,0.0,22.302,7.023,0.0,AS14.08
4/20/14,6,6.4,-1.2,0.8,0.004899345,1317.5870000000002,0,0,2291.839,85.042,173.542,0.0,0.0,0.0,36.37300000000001,5884.73,0.0,17.156,15.074000000000002,0.0,AS14.08
4/21/14,6,6.4,-1.0,0.6,0.02929496,2076.094,0,0,90.122,600.21,437.264,0.0,0.0,5.032,31.308000000000003,905.644,0.0,0.0,6.026,0.0,AS14.08
4/22/14,6,6.0,-0.6,0.4,0.077399943,1819.225,0,0,109.492,795.312,21.094,0.0,0.0,0.0,46.99800000000001,843.253,0.0,0.0,0.0,0.0,AS14.08
4/23/14,6,5.6,0.0,0.4,0.124976027,1554.525,0,0,153.904,1044.884,0.0,0.0,0.0,0.0,51.104,435.924,0.0,0.0,0.0,0.0,AS14.08
4/24/14,6,6.666666667,0.333333333,1.0,0.128005912,1965.227999,0,0,26.486,1270.667,82.896,0.0,0.0,0.0,547.374,554.572,0.0,0.0,0.0,0.0,AS14.08
4/25/14,6,6.333333333,0.0,0.8,0.028321013,2004.857001,0,0,92.297,10351.418,0.0,0.0,0.0,163.344,51.705,812.872,0.0,0.0,0.0,0.0,AS14.08
4/26/14,6,6.0,-0.5,0.25,0.047178819,702.6440005,0,0,276.46,156.572,0.0,0.0,0.0,0.0,29.159,237.624,0.0,0.0,0.0,0.0,AS14.08
4/27/14,6,6.0,-0.833333333,0.666666667,0.005429837,2228.388,0,3,100.223,704.7230000000002,835.74,0.0,0.0,0.0,34.178000000000004,700.691,0.0,0.0,0.0,0.0,AS14.08
4/28/14,6,5.8,-0.8,0.6,0.022252415,864.7580004,0,0,127.955,122.743,109.162,0.0,0.0,0.0,45.431,461.776,0.0,0.0,0.0,0.0,AS14.08
4/29/14,6,5.75,-0.25,0.25,0.030996148,2025.438,0,0,21.515,1157.159,111.408,0.0,0.0,0.0,39.375,694.206,0.0,0.0,0.0,0.0,AS14.08
4/30/14,6,6.666666667,-0.5,1.0,0.03482504,3999.000999,0,0,38.781,3192.407,202.554,0.0,0.0,0.0,38.314,523.099,0.0,0.0,0.0,0.0,AS14.08
5/1/14,6,7.0,0.4,0.8,0.037314099,5458.7959999999985,0,0,96.708,9933.223,3751.748,0.0,0.0,0.0,57.04600000000001,442.897,0.0,0.0,202.552,0.0,AS14.08
5/2/14,6,7.2,-0.4,1.0,0.181738008,703.1720004,0,0,29.822,157.961,29.418000000000006,0.0,0.0,0.0,45.74,436.494,0.0,0.0,3.172,0.0,AS14.08
5/3/14,6,7.4,0.4,1.0,0.22181373,883.2579999,0,0,86.962,1322.47,0.0,0.0,0.0,0.0,36.627,437.165,0.0,6.0710000000000015,44.214,0.0,AS14.08
5/4/14,6,6.8,-0.2,1.0,0.043277613,1968.681,1,0,162.032,780.008,0.0,0.0,0.0,0.0,34.334,681.4110000000002,0.0,311.757,0.0,0.0,AS14.08
5/5/14,6,6.666666667,-1.0,1.0,0.002604167,263.8149998,0,0,0.0,36.584,0.0,0.0,0.0,0.0,22.215,204.482,0.0,0.0,0.0,0.0,AS14.08
3/21/14,7,7.0,0.0,1.0,0.0789977350277778,3007.833999,3,1,29.307,1221.081,1447.456,0.0,0.0,2.113,216.908,0.0,0.0,0.0,2.02,0.0,AS14.09
3/22/14,7,7.0,0.0,0.666666667,0.06284722200000001,4706.2410009999985,0,0,149.06,2687.055,4606.765,0.0,0.0,13.309,147.031,122.568,193.317,0.0,1.003,3.02,AS14.09
3/23/14,7,6.75,0.75,0.25,0.033333333,7160.28,0,1,299.254,3187.773,35937.645,0.0,0.0,0.0,68.399,18.333,193.588,0.0,3.054,0.0,AS14.09
3/24/14,7,7.25,0.5,0.5,0.079166667,5929.984001,0,0,60.258,3151.801,1067.735,54.492,0.0,4.091,83.633,903.155,250.549,324.702,20.667,0.0,AS14.09
3/25/14,7,6.2,0.4,-0.2,0.025694444,7212.1930010000015,1,0,327.622,2417.235,3985.339,106.12,0.0,10.255999999999998,72.38,122.999,32.474000000000004,0.0,3.016,17.433,AS14.09
3/26/14,7,7.75,0.5,0.75,0.08631557599999999,8552.027,3,2,625.437,1505.181,2757.001,61.349,0.0,1.004,46.913,318.847,0.0,0.0,75.999,0.0,AS14.09
3/27/14,7,7.8,-0.4,0.8,0.027083333,4169.421999,1,0,210.582,790.6519999999998,2440.0,0.0,0.0,0.0,96.622,501.617,1.01,112.478,0.0,14.396,AS14.09
3/28/14,7,8.25,-0.25,1.0,0.079778439,10467.484,4,0,509.971,2641.962,5631.858,56.07100000000001,0.0,6.096,245.898,293.719,983.769,17.192,70.972,0.0,AS14.09
3/29/14,7,8.0,-0.4,1.0,0.082291667,7516.976998999998,5,0,454.912,3478.223,3166.781,0.0,0.0,0.0,63.889,188.847,157.702,0.0,3.242,0.0,AS14.09
3/30/14,7,7.75,-1.0,1.0,0.111956522,8669.290998999999,2,1,1384.013,3493.521,3177.558,21.601,0.0,0.0,41.815,491.893,0.0,0.0,4.061,50.67,AS14.09
3/31/14,7,7.0,-0.2,0.2,0.083333333,6808.9049989999985,3,0,623.375,3363.608,2077.002,97.282,0.0,4.1,49.50899999999999,10.145,576.383,0.0,4.043,0.0,AS14.09
4/1/14,7,7.6,0.0,0.6,0.079861111,12936.086,5,0,2289.139,5259.525,4216.561,123.632,0.0,0.0,64.097,107.098,137.18,729.5039999999998,5.0710000000000015,0.0,AS14.09
4/2/14,7,6.2,0.2,0.0,0.041386555,3616.185,2,0,1302.409,698.0930000000002,1408.9720000000002,0.0,0.0,0.0,78.426,33.83,0.0,0.0,59.262,32.864000000000004,AS14.09
4/3/14,7,7.6,0.0,0.6,0.180902778,6119.8719999999985,3,0,588.224,2006.619,1529.534,97.29,0.0,4.04,90.741,209.625,1508.771,80.247,0.0,0.0,AS14.09
4/4/14,7,7.25,-0.75,0.75,0.07604166700000001,6912.646,3,1,276.152,3102.534,2802.7140000000004,47.772,175.019,0.0,61.00100000000001,166.31900000000005,275.002,0.0,3.087,0.0,AS14.09
4/5/14,7,7.5,0.0,0.75,0.115625,5465.093001,0,0,53.051,3022.079,2117.323,0.0,80.992,1.012,76.697,109.2,0.0,0.0,1.007,0.0,AS14.09
4/6/14,7,6.8,-0.4,0.8,0.13888888900000002,7160.648002,0,0,269.692,2888.572,3578.599,51.71,0.0,4.025,52.749,260.428,0.0,4.098,22.322,24.224,AS14.09
4/7/14,7,6.2,-0.5,0.0,0.078125,5353.679002000002,0,0,174.613,2635.42,1657.547,76.33800000000002,0.0,3.043,63.722,301.159,348.162,0.0,0.0,90.352,AS14.09
4/8/14,7,7.2,0.0,0.6,0.08645833300000001,4055.727,0,1,219.268,1722.977,17314.981,160.191,0.0,1.032,65.994,34.371,389.942,0.0,0.0,0.0,AS14.09
4/9/14,7,6.5,0.25,0.25,0.034126984,4303.101,3,0,455.006,1715.135,2041.404,23.372,0.0,0.0,29.334,28.382,26.014,0.0,0.0,0.0,AS14.09
4/10/14,7,6.0,0.75,0.0,0.030357143,2158.587002,1,0,116.389,826.867,921.554,0.0,0.0,0.0,19.387,196.271,0.0,77.658,2.019,0.0,AS14.09
4/11/14,7,6.8,0.0,0.6,0.114285714,5562.076999,0,0,2.008,765.301,690.9630000000002,23.749,0.0,0.0,19.296,0.0,598.908,153.30700000000004,0.0,0.0,AS14.09
4/12/14,7,7.0,0.0,0.8,0.06944444400000001,2841.563,2,0,0.0,1664.717,1146.349,0.0,0.0,0.0,52.752,0.0,0.0,0.0,59.098,0.0,AS14.09
4/13/14,7,6.0,-0.8,0.0,0.17222222199999998,1216.846,0,1,12.187,503.457,273.882,0.0,0.0,0.0,15.208,0.0,411.041,0.0,1.008,0.0,AS14.09
4/14/14,7,5.8,-0.2,-0.2,0.083333333,823.1890001,1,1,75.483,186.686,482.67,0.0,0.0,5.029,25.479,0.0,77.72,0.0,0.0,0.0,AS14.09
4/15/14,7,6.0,0.0,0.0,0.08854166699999999,1799.8970000000004,1,1,120.665,595.632,1042.797,148.776,0.0,0.0,11.277,0.0,0.0,0.0,0.0,0.0,AS14.09
4/16/14,7,5.5,-0.5,-0.25,0.015584416,588.7820002999998,0,0,10.121,262.839,419.492,0.0,0.0,0.0,29.612,0.0,0.0,0.0,0.0,0.0,AS14.09
4/17/14,7,7.0,0.0,0.75,0.110456539,2211.448,1,1,31.596,1268.037,651.998,36.512,0.0,0.0,32.259,0.0,43.024,151.641,5.107,0.0,AS14.09
4/18/14,7,6.6,-1.2,0.6,0.114738292,2364.1620000000007,2,1,130.091,516.495,1488.692,80.219,0.0,72.352,12.053,38.117,22.127,0.0,3.011,0.0,AS14.09
4/19/14,7,8.0,0.25,1.0,0.113149351,1896.476999,0,0,13.157,761.4939999999998,584.247,0.0,0.0,4.0280000000000005,20.803,36.476,475.386,0.0,0.0,0.0,AS14.09
4/20/14,7,6.25,0.0,0.25,0.041548295,421.0810003,0,0,2.012,248.21,208.97,0.0,0.0,0.0,0.0,267.892,61.328,0.0,0.0,0.0,AS14.09
4/21/14,7,6.5,-1.0,0.5,0.015309343,848.1339998,2,0,66.726,66.779,554.882,32.886,0.0,0.0,16.339000000000002,0.0,0.0,108.031,2.205,0.0,AS14.09
4/22/14,7,6.6,-0.2,0.4,0.064393939,2612.398,15,0,814.3489999999998,835.922,1426.935,0.0,0.0,0.0,0.0,26.468000000000004,0.0,0.0,0.0,0.0,AS14.09
4/23/14,7,6.333333333,-0.333333333,0.333333333,0.039220328,2925.294000000001,2,2,810.732,765.12,1200.412,71.327,0.0,0.0,23.765,28.135,0.0,30.26,0.0,0.0,AS14.09
4/24/14,7,7.2,0.2,1.0,0.042032828,763.8369997000002,5,0,23.392,302.9790000000001,422.545,0.0,0.0,0.0,7.085,0.0,4.024,0.0,0.0,5.032,AS14.09
4/25/14,7,7.25,0.25,1.0,0.115814394,1263.755001,0,0,4.023,644.268,976.648,47.889,0.0,0.0,25.513,0.0,0.0,71.26,0.0,14.066,AS14.09
4/26/14,7,8.0,0.0,1.0,0.11026936,1797.345,0,0,74.732,1051.722,404.52,203.255,0.0,0.0,38.775,8.226,0.0,0.0,0.0,25.462,AS14.09
4/27/14,7,6.25,-1.0,0.25,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
4/28/14,7,6.6,0.0,0.6,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
4/29/14,7,6.75,-0.5,0.5,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
4/30/14,7,7.0,-0.5,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
5/1/14,7,7.5,-0.25,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
5/2/14,7,7.6,0.0,0.8,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
5/3/14,7,7.75,0.25,0.75,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
5/4/14,7,6.6,0.2,0.4,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
5/5/14,7,6.0,-1.0,0.5,0.0789977350277778,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AS14.09
3/27/14,8,7.0,-0.5,1.0,0.148290537,6065.710999999998,2,0,735.716,930.649,207.387,0.0,0.0,0.0,71.905,4393.594,0.0,0.0,5.052,0.0,AS14.12
3/28/14,8,6.75,0.0,0.75,0.112188697,10478.017,9,0,4855.087,2540.571,3861.542,0.0,0.0,0.0,77.908,3569.373,0.0,0.0,14.169,0.0,AS14.12
3/29/14,8,6.75,1.0,1.0,0.126075069,9956.593999,5,0,6546.764,1318.068,1001.059,0.0,0.0,0.0,51.707,1167.004,101.118,60.299,8.12,0.0,AS14.12
3/30/14,8,5.625,0.0,0.166666667,0.050002669000000007,3085.1560010000007,1,0,805.4830000000002,790.7080000000002,473.693,0.0,0.0,0.0,53.669,914.519,0.0,0.0,15.117,0.0,AS14.12
3/31/14,8,6.4,0.4,0.4,0.07254649,3845.627,1,0,954.035,633.707,411.651,11.04,11.03,17.189,47.557,939.671,772.3989999999999,0.0,0.0,0.0,AS14.12
4/1/14,8,6.4,0.4,0.75,0.140792155,8892.608999,2,0,1334.388,2928.829,751.2919999999998,55.378,3.766,0.0,44.646,3253.437,68.079,0.0,0.0,0.0,AS14.12
4/2/14,8,6.0,-0.4,0.333333333,0.147060227,13215.448,3,0,841.6619999999998,2319.867,759.095,128.498,0.0,397.502,77.779,2587.3720000000008,25.71,0.0,0.0,0.0,AS14.12
4/3/14,8,5.4,0.4,0.0,0.15734127,10063.442,3,0,2386.118,2760.775,1194.806,133.62,0.0,848.0269999999998,40.63,4213.197,373.786,0.0,0.0,0.0,AS14.12
4/4/14,8,6.5,0.75,0.666666667,0.13877989,7406.303999,8,3,1238.833,1244.954,359.466,0.0,0.0,525.137,45.5,2331.898,1689.1170000000004,0.0,0.0,0.0,AS14.12
4/5/14,8,6.2,0.0,0.4,0.15029831300000002,4866.718001,3,1,1613.18,212.44,1451.876,39.611,4.009,0.0,66.791,2087.258,214.084,0.0,0.0,0.0,AS14.12
4/6/14,8,6.25,0.25,0.75,0.087211119,2818.0290000000005,0,0,567.62,165.981,636.325,0.0,0.0,0.0,39.345,1061.839,346.344,0.0,0.0,0.0,AS14.12
4/7/14,8,6.4,0.2,1.0,0.125655119,5998.4569999999985,0,0,1598.445,654.444,777.9910000000001,49.379,108.338,5.0360000000000005,59.736,2723.026,248.585,0.0,42.898,0.0,AS14.12
4/8/14,8,6.25,0.0,0.25,0.117654972,7995.541,2,0,3070.942,1390.59,1452.7679999999998,196.121,0.0,98.882,44.583,3365.645,117.344,0.0,0.0,0.0,AS14.12
4/9/14,8,5.25,0.0,-0.5,0.165516729,11045.186000000003,0,0,30519.818,1768.844,2337.654,38.118,179.813,179.947,41.01,3970.7790000000014,65.869,0.0,17.396,0.0,AS14.12
4/10/14,8,6.4,0.2,0.6,0.133820783,7782.514,0,0,2114.53,547.5509999999998,438.221,0.0,5.149,0.0,56.132,4960.509,0.0,0.0,0.0,0.0,AS14.12
4/11/14,8,6.6,-0.5,1.0,0.07151068299999999,4888.174998,2,0,9721.517,169.195,381.991,0.0,0.0,0.0,45.553,2574.388,232.482,0.0,0.0,0.0,AS14.12
4/12/14,8,6.8,0.0,0.8,0.084032014,7295.199,0,0,2864.401,1886.542,673.54,0.0,0.0,11.059,72.906,2253.308,597.033,0.0,12.068,0.0,AS14.12
4/13/14,8,5.6,0.6,0.0,0.095383325,8651.996002,3,0,1239.178,1637.8729999999996,1137.717,0.0,0.0,45.218,70.062,4090.987,156.096,0.0,5.019,0.0,AS14.12
4/14/14,8,6.6,-0.4,0.8,0.087424186,7834.323998999998,1,0,1622.191,1086.819,1671.033,22.081,0.0,0.0,74.521,3227.4790000000007,0.0,0.0,10.109,0.0,AS14.12
4/15/14,8,6.8,0.2,1.0,0.120050497,7183.024998999998,6,0,2352.609,2162.354,277.298,40.322,0.0,173.56599999999997,53.344,3179.647,0.0,0.0,5.127999999999999,0.0,AS14.12
4/16/14,8,7.0,0.0,1.0,0.198099233,7032.783003000001,3,2,2876.718,2180.453,990.051,0.0,0.0,0.0,62.984,1828.739,129.132,0.0,0.0,0.0,AS14.12
4/17/14,8,6.8,-0.6,0.8,0.131061636,7747.719,2,0,1108.736,1762.53,434.02,49.768,0.0,125.091,49.81,3914.188,262.063,0.0,5.022,0.0,AS14.12
4/18/14,8,6.6,-0.6,0.8,0.079979123,5904.472999000001,0,0,796.857,315.754,768.622,9.264,0.0,0.0,54.298,3149.413,476.158,0.0,4.026,0.0,AS14.12
4/19/14,8,5.8,0.4,0.4,0.167165226,7279.017001,4,2,32945.276,1422.102,862.015,0.0,0.0,0.0,59.983,2462.619,93.026,0.0,0.0,0.0,AS14.12
4/20/14,8,6.4,0.4,1.0,0.220267265,15072.073,0,0,3891.594,744.578,1323.427,0.0,550.414,82.47,51.32100000000001,4599.367,430.585,0.0,7.142,0.0,AS14.12
4/21/14,8,6.0,-0.25,0.75,0.07023090900000001,4222.319,1,0,1243.055,1039.461,110.981,0.0,61.195,0.0,45.51,1880.291,83.251,0.0,3.0380000000000003,0.0,AS14.12
4/22/14,8,6.5,0.25,1.0,0.164627065,18346.558,2,0,2517.718,3176.774000000001,5768.9090000000015,35.153,0.0,0.0,58.139,5208.823,1367.3239999999996,0.0,4.1560000000000015,0.0,AS14.12
4/23/14,8,5.8,0.0,0.8,0.114493887,5621.264999,6,0,1266.985,546.161,626.889,0.0,0.0,44.187,39.926,3131.532,256.502,0.0,0.0,0.0,AS14.12
4/24/14,8,6.6,-0.6,0.6,0.0852228,6934.605998,1,0,3131.05,289.282,745.8889999999999,109.329,0.0,164.138,41.344,3729.074,659.855,0.0,0.0,0.0,AS14.12
4/25/14,8,5.875,0.125,0.375,0.13467870199999998,4744.062001,3,1,2088.08,511.947,97.389,78.27,0.0,0.0,46.24800000000001,1831.126,782.174,0.0,36.423,44.409,AS14.12
4/26/14,8,7.0,0.25,1.0,0.332577106,3425.820999,6,0,979.578,293.235,337.142,0.0,0.0,0.0,42.465,1013.576,761.637,0.0,0.0,22.066,AS14.12
4/27/14,8,6.0,0.0,0.75,0.193479491,5069.1739990000015,1,0,759.456,295.29,624.505,0.0,0.0,15.093,67.653,1675.0120000000004,1366.399,0.0,0.0,86.67200000000003,AS14.12
4/28/14,8,6.6,-0.6,1.0,0.08539768699999999,3979.294,2,8,1955.539,740.3610000000001,378.061,63.18899999999999,0.0,0.0,44.43899999999999,1723.733,128.399,0.0,0.0,0.0,AS14.12
4/29/14,8,6.0,-0.4,1.0,0.079197637,6085.489000000001,4,0,2113.077,863.179,359.939,0.0,0.0,171.43,48.70399999999999,3697.746,0.0,0.0,0.0,0.0,AS14.12
4/30/14,8,6.25,-0.25,0.666666667,0.121993193,6141.153,2,0,1681.2479999999996,1570.289,1044.383,0.0,0.0,36.22,36.543,2048.414,476.321,0.0,4.11,0.0,AS14.12
5/1/14,8,6.2,-0.2,0.5,0.095570039,10759.313999999997,0,2,1453.7620000000004,2178.99,956.837,434.079,181.611,71.407,60.44,3774.002,284.954,0.0,5.048,0.0,AS14.12
5/2/14,8,5.5,0.0,0.5,0.130999543,17130.236,1,0,2623.113,2517.301,2755.815,249.135,0.0,37.362,45.01300000000001,5042.722,245.935,0.0,4.063,0.0,AS14.12
