id,time,mood,arousal,valence,activity,screen,call,sms,builtin,communication,entertainment,finance,game,office,other,social,travel,unknown,utilities,weather
AS14.17,3/14/14,8.0,1.0,1.0,0.12448028747826086,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.17,3/21/14,7.4,0.8,1.0,0.167974428,5228.513999,0,0,19292.022,6972.156,1395.8339999999998,0.0,0.0,49.206,45.162,1627.9260000000002,0.0,0.0,0.0,0.0
AS14.17,3/22/14,7.4,0.4,0.8,0.19276958800000002,5978.720001,0,0,1991.859,9975.141,1666.558,0.0,0.0,0.0,143.685,1355.888,64.72399999999999,0.0,17.125999999999998,0.0
AS14.17,3/23/14,7.4,0.8,0.8,0.070092702,5473.925999,0,1,2399.9320000000002,2809.8579999999997,2145.609,0.0,0.0,0.0,35.186,1554.2420000000002,135.24200000000002,0.0,0.0,0.0
AS14.17,3/24/14,7.0,0.666666667,0.666666667,0.169408738,11954.341,4,0,889.64,2423.759,721.972,0.0,0.0,0.0,36.194,1275.068,690.1189999999999,0.0,42.138999999999996,0.0
AS14.17,3/25/14,7.5,0.5,1.0,0.062022669,3498.117,0,0,129.32,1289.057,1791.651,0.0,0.0,269.322,27.1,1373.9460000000001,0.0,0.0,9.866,0.0
AS14.17,3/26/14,7.2,0.2,0.8,0.068537097,7079.621001,2,0,604.5790000000001,1706.9920000000002,3070.042,0.0,0.0,0.0,112.919,1469.182,0.0,0.0,85.45100000000001,0.0
AS14.17,3/27/14,7.2,0.4,0.6,0.09063316800000001,5825.132001,0,0,663.9810000000001,4890.151,2036.394,0.0,0.0,0.0,45.211999999999996,1500.51,263.16700000000003,0.0,0.0,0.0
AS14.17,3/28/14,7.2,0.6,1.0,0.25103683,9430.216001,1,0,376.56,3943.449,791.0139999999999,0.0,0.0,30.121,204.16099999999997,1161.41,329.95,0.0,0.0,0.0
AS14.17,3/29/14,6.8,0.6,0.6,0.20928821600000003,5742.628002,8,1,591.76,1405.81,1680.342,21.08,0.0,0.0,45.153999999999996,2533.09,195.447,0.0,0.0,0.0
AS14.17,3/30/14,8.0,1.0,1.0,0.008333333,591.5339997000001,0,0,112.634,306.95099999999996,0.0,0.0,0.0,0.0,32.299,112.48299999999999,59.765,0.0,0.0,0.0
AS14.17,3/31/14,7.25,0.5,1.0,0.09798605199999999,5835.675001,0,0,536.623,1522.141,932.084,0.0,0.0,0.0,581.246,2770.202,8194.607,0.0,105.084,0.0
AS14.17,4/1/14,7.4,0.6,1.0,0.146776392,5640.406000999999,4,2,1052.414,4033.676,2111.136,0.0,0.0,789.73,298.982,1112.984,137.781,0.0,9.317,0.0
AS14.17,4/2/14,7.5,0.25,0.75,0.090176665,7401.755999999999,1,0,1127.637,786.3739999999999,1718.078,0.0,0.0,166.794,187.99,1459.598,150.554,0.0,71.206,0.0
AS14.17,4/3/14,7.2,0.2,1.0,0.124203431,7496.890001000001,1,1,1421.826,2381.549,2304.94,0.0,0.0,36.243,227.18200000000002,1450.005,128.398,0.0,20.074,0.0
AS14.17,4/4/14,7.0,-0.6,0.8,0.159836018,4548.271002,1,1,266.793,713.275,1895.0529999999999,0.0,0.0,67.059,44.382,1153.222,0.0,0.0,0.0,0.0
AS14.17,4/5/14,7.0,0.2,1.0,0.189139798,4252.756001,3,3,242.997,1812.734,778.512,0.0,0.0,0.0,43.36600000000001,399.056,15.843,0.0,0.0,0.0
AS14.17,4/6/14,7.25,0.25,1.25,0.036888059,3759.112,0,1,147.799,670.513,1823.665,0.0,0.0,0.0,101.225,538.17,0.0,0.0,0.0,0.0
AS14.17,4/7/14,7.0,1.0,1.0,0.048999513,8653.171,0,0,167.162,935.613,1164.872,0.0,0.0,0.0,23.193,1230.7939999999999,0.0,0.0,0.0,0.0
AS14.17,4/8/14,7.0,0.4,1.0,0.026065395,10594.294,3,1,2459.1079999999997,3043.116,2372.613,0.0,0.0,905.018,48.317,1393.5739999999998,282.70599999999996,206.937,16.049,0.0
AS14.17,4/9/14,7.0,0.25,1.0,0.10923143199999999,6714.673000000001,0,0,569.1419999999999,1714.014,4358.969,0.0,0.0,378.202,91.727,813.3539999999999,265.778,0.0,4.031000000000001,0.0
AS14.17,4/10/14,6.75,1.0,1.0,0.10077388400000001,8127.9490000000005,0,0,570.605,3379.993,2517.966,0.0,0.0,51.251999999999995,186.31799999999998,1933.5,172.989,0.0,0.0,0.0
AS14.17,4/11/14,7.2,0.4,1.0,0.20737365,3660.4829999999997,0,0,1072.6889999999999,495.892,952.045,0.0,0.0,0.0,39.482,1437.195,141.109,0.0,57.441,0.0
AS14.17,4/12/14,7.2,0.4,1.0,0.165953202,4691.583999,0,0,1124.295,1120.927,1688.09,0.0,0.0,0.0,39.148,1097.988,0.0,0.0,0.0,0.0
AS14.17,4/13/14,7.2,-0.2,1.0,0.075664019,7935.849,0,0,606.384,1391.3229999999999,3120.553,0.0,0.0,0.0,55.028,2574.0589999999997,206.014,0.0,20.159000000000002,0.0
AS14.17,4/14/14,7.0,0.8,1.0,0.085114339,1618.490999,1,0,459.03,379.32599999999996,0.0,0.0,0.0,148.85,49.45,319.57,271.426,0.0,0.0,0.0
AS14.17,4/15/14,7.0,0.4,1.0,0.102236285,8146.621,0,1,1072.73,6544.821,1837.457,0.0,0.0,13.126,852.465,1506.494,82.572,0.0,0.0,0.0
AS14.17,4/16/14,7.2,0.8,1.0,0.111374178,6143.128003,2,1,685.23,3554.094,762.935,0.0,0.0,55.257,46.701,1023.3910000000001,196.313,0.0,28.096999999999998,0.0
AS14.17,4/17/14,7.0,0.4,1.0,0.116150875,4463.335999999999,0,2,366.358,1653.319,1243.039,0.0,0.0,0.0,43.743,1491.976,0.0,0.0,4.649,0.0
AS14.17,4/18/14,7.0,1.0,1.0,0.18855452,3577.132,1,0,147.635,1356.6860000000001,2022.8970000000002,0.0,0.0,0.0,33.187,53.717,0.0,0.0,5.019,0.0
AS14.17,4/19/14,7.0,1.0,1.0,0.167239335,1341.796001,0,0,52.388000000000005,979.826,0.0,0.0,0.0,0.0,43.589,265.539,0.0,0.0,0.0,0.0
AS14.17,4/20/14,7.2,0.4,1.0,0.12116526,9982.987,0,0,415.23900000000003,3841.098,2299.942,0.0,0.0,256.297,43.058,2371.312,783.4639999999999,0.0,0.0,0.0
AS14.17,4/21/14,7.4,0.4,1.0,0.088196395,2261.7729999999997,1,0,126.5,3363.066,350.995,0.0,0.0,0.0,61.703,389.949,19.146,0.0,3.01,0.0
AS14.17,4/22/14,6.6,0.6,1.0,0.050621499,8438.167001,0,2,384.681,4934.477,2027.876,0.0,0.0,0.0,46.482,1561.5520000000001,72.05199999999999,0.0,0.0,0.0
AS14.17,4/23/14,7.25,1.0,1.0,0.071835913,9992.209001000001,1,0,681.8989999999999,3622.032,2265.855,0.0,0.0,31.128,45.771,1197.938,467.853,0.0,0.0,0.0
AS14.17,4/24/14,7.2,1.0,1.0,0.109817762,8335.326001000001,1,0,15122.508999999998,2041.489,1305.854,0.0,2562.907,0.0,40.536,2004.7679999999998,289.23400000000004,0.0,0.0,0.0
AS14.17,4/25/14,7.2,0.4,1.0,0.20366098,3992.0679990000003,4,1,845.952,4366.47,1495.172,0.0,0.0,352.31699999999995,121.057,333.256,1115.524,0.0,8.035,0.0
AS14.17,4/26/14,8.0,1.0,1.0,0.186837621,1809.505998,0,1,716.086,2689.61,0.0,0.0,0.0,0.0,55.558,124.62100000000001,0.0,0.0,0.0,0.0
AS14.17,4/27/14,7.2,1.0,1.0,0.108814824,4989.778,0,2,13619.168,3288.9120000000003,864.0419999999999,0.0,0.0,0.0,34.075,2141.022,27.316,0.0,0.0,0.0
AS14.17,4/28/14,6.75,0.75,0.333333333,0.097387454,5219.577999,0,0,333.772,2307.996,1345.7839999999999,0.0,0.0,259.152,44.739,769.875,825.582,0.0,3.0789999999999997,0.0
AS14.17,4/29/14,7.0,0.8,1.0,0.11043061800000001,5399.912998,0,0,459.55800000000005,2078.111,1608.309,0.0,0.0,0.0,35.562,1062.885,1709.094,0.0,0.0,0.0
AS14.17,4/30/14,7.0,1.0,1.0,0.124633169,3284.8540000000003,0,0,11485.857,3288.8540000000003,109.149,60.552,0.0,0.0,44.38,759.0319999999999,391.944,0.0,34.883,0.0
AS14.17,5/1/14,8.0,1.0,1.0,0.082346525,6613.079000000001,0,1,270.61400000000003,920.841,13.036,0.0,5364.334,0.0,8.033999999999999,78.01899999999999,0.0,0.0,15.057,0.0
AS14.17,5/2/14,7.0,1.0,1.0,0.258464889,2847.155001,1,0,5902.651999999999,1199.825,0.0,0.0,0.0,0.0,22.708000000000002,714.7330000000001,917.305,0.0,0.0,0.0
AS14.17,5/3/14,7.166666667,-1.0,1.0,0.336338581,3205.658,7,3,633.394,1066.229,161.651,0.0,0.0,0.0,44.148999999999994,1463.175,10548.116000000002,0.0,9.029,0.0
AS14.17,5/4/14,,0.5642857143035712,0.9339285714285713,0.014882726,6085.923001,0,0,316.415,1980.618,0.0,0.0,0.0,0.0,26.455,188.85299999999998,0.0,0.0,0.0,0.0
AS14.17,5/5/14,7.5,1.0,1.0,0.120825197,2093.750999,0,0,85.5,921.79,20.078,0.0,0.0,0.0,22.224,767.06,228.55900000000003,0.0,47.956,0.0
AS14.19,3/21/14,4.666666667,0.666666667,0.666666667,0.109655018,6933.058000000001,3,0,1992.576,4906.089,0.0,0.0,0.0,0.0,117.069,5.037,0.0,0.0,0.0,0.0
AS14.19,3/22/14,6.6,-1.4,0.4,0.086579269,4756.049000999999,7,0,3243.8109999999997,1842.908,0.0,0.0,0.0,0.0,480.03,71.613,0.0,0.0,0.0,0.0
AS14.19,3/23/14,7.0,-0.8,0.8,0.029460438999999998,996.3209987,4,0,572.4590000000001,252.169,0.0,0.0,0.0,0.0,104.042,67.619,0.0,0.0,0.0,0.0
AS14.19,3/24/14,6.0,-0.4,0.4,0.11388944599999999,2143.2990010000003,5,0,384.55699999999996,3434.4440000000004,26.125,0.0,0.0,0.0,53.411,0.0,0.0,0.0,0.0,0.0
AS14.19,3/25/14,5.5,-1.25,0.25,0.11325160699999999,4789.015999,12,0,1052.3410000000001,3930.737,0.0,0.0,0.0,0.0,54.303000000000004,0.0,0.0,0.0,0.0,0.0
AS14.19,3/26/14,6.0,-0.6,0.4,0.10891482599999999,4413.398,6,0,911.113,3308.547,0.0,0.0,0.0,0.0,49.532,139.746,0.0,2.006,0.0,0.0
AS14.19,3/27/14,6.6,0.0,0.6,0.132204608,3595.4649979999995,7,1,880.1669999999999,2165.117,242.518,0.0,0.0,0.0,47.601000000000006,190.399,0.0,66.857,0.0,0.0
AS14.19,3/28/14,6.6,-0.6,1.2,0.148872265,2731.1589989999998,8,1,851.3710000000001,1221.546,562.849,0.0,0.0,0.0,63.667,26.28,0.0,4.047,0.0,0.0
AS14.19,3/29/14,7.4,0.2,1.2,0.13795426,1752.9470000000001,10,2,608.323,962.6,85.27600000000001,0.0,0.0,0.0,95.584,0.0,0.0,0.0,0.0,0.0
AS14.19,3/30/14,7.0,-0.4,0.8,0.06452367,1024.7169999999999,5,0,2877.9179999999997,690.436,0.0,0.0,0.0,0.0,50.268,0.0,0.0,0.0,0.0,0.0
AS14.19,3/31/14,7.2,-0.4,1.0,0.13012100000000001,6191.571999999999,6,1,857.534,5208.941,0.0,0.0,0.0,0.0,44.667,0.0,238.217,0.0,0.0,0.0
AS14.19,4/1/14,6.4,0.0,0.2,0.133466829,3570.471001,1,0,591.501,4749.215,0.0,0.0,0.0,0.0,49.427,0.0,0.0,8.822000000000001,0.0,0.0
AS14.19,4/2/14,7.6,-0.2,1.0,0.077163555,1855.275,3,0,585.067,1181.837,0.0,0.0,0.0,0.0,41.193000000000005,47.717,0.0,0.0,0.0,0.0
AS14.19,4/3/14,6.6,0.0,0.6,0.073077148,3131.0229999999997,2,0,654.474,2433.116,0.0,0.0,0.0,0.0,42.373999999999995,0.0,0.0,0.0,0.0,0.0
AS14.19,4/4/14,7.0,-0.2,0.4,0.157021154,3949.3340009999997,11,0,1470.515,2113.677,0.0,0.0,0.0,0.0,195.699,219.40599999999998,0.0,0.0,0.0,0.0
AS14.19,4/5/14,8.0,-0.6,1.2,0.135955766,2214.124001,11,0,643.2819999999999,1089.559,0.0,0.0,360.98199999999997,0.0,65.382,53.37,0.0,0.0,0.0,0.0
AS14.19,4/6/14,7.25,-1.25,1.0,0.094224106,2472.242,8,1,764.085,1658.215,0.0,0.0,0.0,0.0,49.277,0.0,0.0,0.0,0.0,0.0
AS14.19,4/7/14,6.6,-1.0,0.6,0.183434929,3835.042002,11,0,1506.19,2995.572,0.0,0.0,0.0,0.0,63.583,214.58,0.0,0.0,0.0,0.0
AS14.19,4/8/14,6.8,-0.4,1.0,0.08906279800000001,2903.4530010000003,8,2,994.528,1925.0710000000001,0.0,0.0,0.0,0.0,39.395,0.0,0.0,0.0,53.342,0.0
AS14.19,4/9/14,7.2,-0.4,0.8,0.117565129,3051.9820019999997,8,1,522.515,2467.106,0.0,0.0,0.0,0.0,60.629,0.0,0.0,0.0,0.0,0.0
AS14.19,4/10/14,6.75,-0.5,0.75,0.07280121099999999,1047.3950009999999,4,0,3206.8059999999996,431.11400000000003,0.0,0.0,0.0,0.0,32.281,67.61399999999999,0.0,0.0,0.0,0.0
AS14.19,4/11/14,6.8,-0.6,1.0,0.11109389900000001,2774.802001,6,0,1001.966,1665.2379999999998,0.0,0.0,0.0,0.0,42.442,61.461999999999996,0.0,0.0,0.0,0.0
AS14.19,4/12/14,7.2,0.2,0.8,0.066054973,1843.592,6,0,728.336,978.22,0.0,0.0,0.0,0.0,45.461999999999996,389.025,0.0,0.0,0.0,0.0
AS14.19,4/13/14,7.2,-0.6,1.0,0.113674494,1506.406999,6,0,336.936,879.515,0.0,0.0,0.0,0.0,61.583999999999996,226.87599999999998,0.0,0.0,0.0,0.0
AS14.19,4/14/14,7.0,0.4,0.8,0.145929021,5001.964999,15,0,2974.4809999999998,3767.26,0.0,0.0,0.0,0.0,68.638,208.525,0.0,42.282,0.0,0.0
AS14.19,4/15/14,6.4,-1.0,1.0,0.13076564,4282.645001,4,0,735.2719999999999,3403.3520000000003,0.0,0.0,0.0,0.0,113.346,19.202,0.0,12.671,0.0,0.0
AS14.19,4/16/14,6.8,-0.6,1.0,0.077213542,1871.91,4,1,218.157,7165.154,0.0,0.0,0.0,0.0,57.332,354.72900000000004,0.0,0.0,0.0,0.0
AS14.19,4/17/14,6.8,-0.8,1.0,0.10146767,4765.971998,1,0,167.766,5377.630999999999,0.0,0.0,0.0,0.0,47.52,97.947,0.0,0.0,0.0,0.0
AS14.19,4/18/14,6.8,-1.0,1.0,0.064930556,3308.5029999999997,3,1,148.654,3381.738,0.0,0.0,229.132,0.0,43.347,0.0,0.0,0.0,0.0,0.0
AS14.19,4/19/14,6.8,-0.4,0.8,0.110317359,1113.873,6,0,285.445,762.97,0.0,0.0,0.0,0.0,56.542,323.904,0.0,8.679,0.0,0.0
AS14.19,4/20/14,7.6,0.2,1.2,0.101957006,1732.932,4,0,917.671,697.55,0.0,0.0,0.0,0.0,41.698,76.214,0.0,0.0,0.0,0.0
AS14.19,4/21/14,6.4,-0.2,1.0,0.133469843,1736.348,6,0,471.07800000000003,1139.57,0.0,0.0,0.0,0.0,47.591,30073.421000000002,0.0,0.0,0.0,0.0
AS14.19,4/22/14,6.8,0.6,1.2,0.13701084,4882.678,7,0,619.441,4304.149,0.0,0.0,0.0,0.0,50.736000000000004,25.469,0.0,0.0,0.0,0.0
AS14.19,4/23/14,6.0,-1.0,1.0,0.11064682699999999,3101.178,4,1,357.81699999999995,3800.127,0.0,0.0,0.0,0.0,56.45,193.167,0.0,0.0,0.0,0.0
AS14.19,4/24/14,6.6,-0.6,0.8,0.105602385,2965.602001,5,0,382.32300000000004,2393.101,0.0,0.0,0.0,0.0,188.1,0.0,0.0,0.0,0.0,0.0
AS14.19,4/25/14,7.25,-0.75,0.75,0.076775111,2672.424999,6,0,951.5989999999999,2386.683,546.49,0.0,0.0,0.0,43.169,258.757,0.0,0.0,3.653,0.0
AS14.19,4/26/14,7.75,1.0,1.5,0.249102716,1374.875,6,1,2705.3540000000003,457.98800000000006,0.0,0.0,0.0,0.0,107.936,0.0,0.0,0.0,0.0,0.0
AS14.19,4/27/14,6.333333333,-1.5,0.833333333,0.044866642000000005,3028.6259999999997,4,0,593.827,2522.391,0.0,0.0,0.0,0.0,85.994,396.19,259.45799999999997,0.0,0.0,0.0
AS14.19,4/28/14,6.4,0.0,0.6,0.10377999,2972.204999,4,0,475.858,4132.418,0.0,0.0,0.0,0.0,56.395,599.376,62.108000000000004,0.0,0.0,0.0
AS14.19,4/29/14,7.2,0.4,0.6,0.025682432,2259.049999,6,0,1142.153,1719.707,0.0,0.0,0.0,0.0,46.358999999999995,173.30599999999998,0.0,0.0,0.0,0.0
AS14.19,4/30/14,7.0,0.4,0.8,0.044546700999999994,3133.302999,12,0,852.5160000000001,1851.818,5.125,0.0,0.0,0.0,51.309,370.99,0.0,0.0,0.0,0.0
AS14.19,5/1/14,6.8,-0.2,0.8,0.126264919,3142.984999,2,0,545.44,2211.815,0.0,0.0,0.0,0.0,47.416000000000004,334.99800000000005,0.0,3.029,0.0,0.0
AS14.19,5/2/14,7.8,0.4,1.2,0.192305248,1432.861001,9,0,943.426,975.3969999999999,0.0,0.0,0.0,0.0,75.693,0.0,0.0,3.037,0.0,0.0
AS14.19,5/3/14,7.4,0.4,1.0,0.190118763,3198.180001,13,2,758.2189999999999,2356.5460000000003,0.0,0.0,0.0,0.0,73.473,9.076,0.0,0.0,0.0,0.0
AS14.19,5/4/14,6.6,-0.4,0.8,0.069449995,2679.487,0,0,3808.0559999999996,3483.9770000000003,0.0,0.0,0.0,0.0,63.501000000000005,478.491,0.0,0.0,0.0,0.0
AS14.19,5/5/14,7.0,0.25,1.0,0.0,6.10800004,0,0,0.0,6.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,3/20/14,7.0,-1.0,1.0,0.05213147610526316,369.4009998,0,0,211.455,6.086,43.303000000000004,0.0,63.294,0.0,0.0,47.556999999999995,0.0,545.854,0.0,0.0
AS14.20,3/21/14,7.0,0.25,0.25,0.05213147610526316,30.09399986,0,0,30.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,3/22/14,7.5,1.0,0.5,0.007716049,1565.315,0,0,29.871,402.935,0.0,0.0,0.0,0.0,58.238,3.013,0.0,1071.095,0.0,0.0
AS14.20,3/23/14,7.6,0.8,0.8,0.043209877,691.3710001000001,0,1,46.412,657.6110000000001,48.255,0.0,0.0,0.0,65.792,0.0,0.0,22.147,0.0,0.0
AS14.20,3/24/14,6.8,-0.2,0.4,0.033333333,2392.947999,0,1,115.90799999999999,766.497,162.989,0.0,445.80400000000003,0.0,14.054,228.282,0.0,954.654,0.0,0.0
AS14.20,3/25/14,6.0,-0.75,-0.5,0.078935185,2657.941,0,0,872.518,242.46599999999998,261.954,0.0,347.38599999999997,0.0,130.525,523.087,0.0,222.015,88.62899999999999,0.0
AS14.20,3/26/14,6.8,0.4,0.4,0.025762157,748.3169998999999,0,0,256.878,80.782,370.681,0.0,0.0,0.0,72.931,347.365,0.0,0.0,0.0,0.0
AS14.20,3/27/14,7.0,0.25,0.75,0.057,1263.721,0,0,228.71,115.054,44.372,0.0,624.721,0.0,0.0,250.676,0.0,0.0,0.0,0.0
AS14.20,3/28/14,6.25,0.5,0.0,0.023809524,460.5519998,0,0,408.74699999999996,133.349,0.0,0.0,0.0,0.0,8.027000000000001,0.0,0.0,0.0,0.0,0.0
AS14.20,3/29/14,7.4,1.0,1.0,0.138139159,760.8439999,4,0,122.243,21.13,0.0,0.0,494.903,0.0,122.48200000000001,0.0,0.0,0.0,0.0,0.0
AS14.20,3/30/14,7.5,1.0,1.0,0.38020833299999995,834.6750003999999,0,2,22.232,444.131,0.0,0.0,0.0,0.0,0.0,327.462,0.0,821.1010000000001,0.0,0.0
AS14.20,3/31/14,7.0,0.875,0.875,0.0125,20.71399975,1,3,0.0,20.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,4/1/14,6.25,0.0,0.0,0.0,29.63199997,0,4,38.34,0.0,0.0,0.0,953.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,4/2/14,6.5,0.0,0.25,0.06712963,2276.728001,0,0,510.74300000000005,715.668,148.782,0.0,0.0,0.0,18.118,789.297,93.434,0.0,0.0,0.0
AS14.20,4/3/14,6.666666667,0.333333333,0.333333333,0.055022974,54.65299988,1,0,43.258,0.0,0.0,0.0,0.0,0.0,11.387,0.0,0.0,0.0,0.0,0.0
AS14.20,4/4/14,7.0,0.75,0.5,0.015740741000000003,2065.846999,0,0,275.829,761.82,0.0,75.399,546.803,0.0,41.504,364.033,0.0,0.0,0.0,0.0
AS14.20,4/5/14,7.0,0.4,0.8,0.090560236,807.5760002000001,2,0,108.75399999999999,94.521,27.475,0.0,422.587,0.0,153.89600000000002,0.0,0.0,0.0,0.0,0.0
AS14.20,4/6/14,7.0,0.6,0.8,0.060227141,3924.27,3,1,231.018,852.7769999999999,14.083,0.0,418.19199999999995,0.0,0.0,437.39,0.0,0.0,0.0,0.0
AS14.20,4/7/14,6.8,0.6,1.0,0.029011707999999997,290.2020001,0,1,73.935,882.9119999999999,77.365,0.0,530.69,0.0,0.0,574.76,0.0,0.0,0.0,0.0
AS14.20,4/8/14,7.25,0.5,0.75,0.003367003,601.9649999,0,2,66.22399999999999,0.0,0.0,0.0,531.717,0.0,0.0,4.024,0.0,0.0,0.0,0.0
AS14.20,4/9/14,7.75,0.25,1.0,0.069361289,1532.6960000000001,0,4,241.88299999999998,263.23,248.851,0.0,0.0,0.0,44.223,1007.613,0.0,0.0,0.0,0.0
AS14.20,4/10/14,7.0,0.5,0.5,0.02183642,1213.407,0,1,86.771,661.8989999999999,123.988,0.0,0.0,0.0,10.035,330.51300000000003,0.0,0.0,0.0,0.0
AS14.20,4/11/14,7.5,0.5,0.75,0.055092592999999995,169.1849999,2,0,55.402,72.345,0.0,0.0,0.0,0.0,41.273,0.0,0.0,0.0,0.0,0.0
AS14.20,4/12/14,6.8,0.0,0.6,0.045980559000000004,3952.105,6,1,326.64599999999996,2408.115,0.0,49.692,404.376,0.0,81.62899999999999,105.212,0.0,0.0,0.0,0.0
AS14.20,4/13/14,6.8,0.0,0.6,0.0,5.01699996,0,0,12.450999999999999,0.0,0.0,0.0,569.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,4/14/14,6.8,0.0,0.2,0.005,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,4/15/14,6.8,0.0,0.6,0.106944444,699.7319999,0,0,104.234,421.38199999999995,24.136999999999997,0.0,0.0,0.0,14.144,135.541,0.0,0.0,0.0,0.0
AS14.20,4/16/14,7.2,0.4,0.6,0.00462963,11.2980001,0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.276,0.0,0.0,0.0,0.0,0.0
AS14.20,4/17/14,6.4,-0.4,0.4,0.014580011,1704.497,0,1,306.671,476.17900000000003,65.554,0.0,496.895,0.0,0.0,319.817,0.0,39.18,0.0,0.0
AS14.20,4/18/14,6.75,0.0,0.5,0.006430041,93.54699969,0,0,78.833,0.0,0.0,0.0,0.0,0.0,0.0,14.633,0.0,0.0,0.0,0.0
AS14.20,4/19/14,7.5,0.0,1.0,0.036270754,2848.9530010000003,0,0,73.705,2344.3070000000002,0.0,0.0,196.45,0.0,0.0,35.379,0.0,3.01,0.0,0.0
AS14.20,4/20/14,7.6,-0.4,0.6,0.17375,758.6270001,1,0,308.39599999999996,282.616,0.0,0.0,0.0,0.0,185.428,13.353,0.0,0.0,0.0,0.0
AS14.20,4/21/14,7.4,0.2,0.8,0.060422502,719.638001,0,1,168.567,341.42699999999996,14.783,0.0,0.0,0.0,14.048,1074.261,0.0,0.0,0.0,0.0
AS14.20,4/22/14,6.4,0.0,0.0,0.05213147610526316,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,4/23/14,7.0,-0.333333333,0.333333333,0.054166667,317.9569995,0,1,8.156,202.358,12.065,0.0,0.0,0.0,12.05,83.15,0.0,0.0,0.0,0.0
AS14.20,4/24/14,7.0,-0.2,0.4,0.036901961000000004,1478.547001,1,0,542.866,484.745,16.070999999999998,0.0,0.0,0.0,378.066,82.875,0.0,0.0,0.0,0.0
AS14.20,4/25/14,7.0,0.5,0.25,0.043793306,707.3170004,2,0,192.424,488.702,21.807,0.0,0.0,0.0,46.597,60.263000000000005,0.0,0.0,0.0,0.0
AS14.20,4/26/14,7.0,0.5,0.75,0.046111110999999996,1290.612999,0,1,113.58,594.009,122.57600000000001,0.0,0.0,0.0,0.0,460.11300000000006,0.0,0.0,0.0,0.0
AS14.20,4/27/14,6.8,0.0,0.0,0.017892856999999998,1501.0290009999999,0,0,132.168,337.639,0.0,0.0,0.0,0.0,38.161,932.73,0.0,59.635,0.0,0.0
AS14.20,4/28/14,6.8,0.0,0.2,0.056686675,2972.6559989999996,0,0,249.593,1130.865,200.395,0.0,561.007,0.0,46.02,399.017,0.0,0.0,0.0,0.0
AS14.20,4/29/14,7.25,0.25,0.75,0.003472222,419.5039999,0,0,163.942,105.477,18.070999999999998,0.0,0.0,0.0,0.0,131.852,0.0,0.0,0.0,0.0
AS14.20,4/30/14,7.0,0.2,0.6,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,5/1/14,7.0,0.2,0.4,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,5/2/14,7.2,0.2,0.2,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,5/3/14,6.75,0.0,0.5,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,5/4/14,7.333333333,0.0,0.666666667,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.20,5/5/14,7.0,0.0,0.0,0.05213147610526316,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS14.23,3/22/14,7.0,0.0,1.0,0.371360896,6747.242002,0,1,403.86699999999996,1871.42,723.923,0.0,0.0,0.0,294.722,662.43,0.0,2821.547,0.0,0.0
AS14.23,3/23/14,7.0,-0.4,1.0,0.217996152,36204.105,1,0,1069.076,8325.709,1164.891,0.0,0.0,0.0,66.582,26909.387000000002,0.0,274.316,21.201999999999998,0.0
AS14.23,3/24/14,5.8,-0.2,-0.2,0.355413231,11243.027,0,0,2697.491,3689.192,1131.028,0.0,0.0,0.0,443.717,1270.961,39.085,280.964,3.016,0.0
AS14.23,3/25/14,6.2,-0.4,0.6,0.27495405100000003,21481.418999999998,0,0,2184.615,5755.286999999999,13265.386,0.0,0.0,0.0,306.618,0.0,180.392,256.96299999999997,0.0,0.0
AS14.23,3/26/14,7.0,-0.25,1.25,0.405048855,11393.937,1,1,700.687,6966.642,2465.4629999999997,0.0,179.90200000000002,0.0,841.12,145.66899999999998,22.086,85.333,0.0,0.0
AS14.23,3/27/14,7.0,0.75,1.25,0.356218434,9123.215,0,0,1005.0189999999999,3732.4959999999996,4003.163,0.0,1684.809,0.0,92.791,15.102,42.16,953.916,0.0,0.0
